;Caption;URL;type;mean_sscd;max_sscd;Index
118;Shiflett Gray/Blue/White Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/70688052/resize-h600-w600%5Ecompr-r85/5678/56781194/shiflett-gray/blue/white-area-rug.jpg;TM;0.5925151705741882;0.6304176449775696;1587823662
119;Aero 53-204720 53 Series 15x10 Wheel, BLock, 5 on 4-3/4 BP, 2 Inch BS;http://content.speedwaymotors.com/ProductImages/25853204720_L_fdce6697-bf25-43a1-ae04-3477d9845942.jpg;TM;0.3506609797477722;0.4107377529144287;1637606892
120;Shaw Floors Shaw Design Center Royal Portrush III 12′ Crumpet 00203_5C613;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5c613_00203_main.jpg;TM;0.03237324580550194;0.09237708896398544;643831388
121;Shaw Floors Shaw Design Center Park Manor 12′ Cashew 00106_QC459;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc459_00106_main.jpg;TM;0.015461566857993603;0.05926242843270302;1903534064
122;Emma Watson Set to Star Alongside Tom Hanks in Film Adaptation of Dave Eggers' <i>The Circle</i>;http://cdn.pastemagazine.com/www/articles/Emma%20Watson%20Lead.jpg?635737402553290485;TM;0.19092902541160583;0.5057557225227356;1292088152
123;Shaw Floors Pure Waters 15 Clam Shell 00102_52H11;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00102_52H11_20160222_LIVINGROOM_3_SQUARE.jpg;VM;0.15739890933036804;0.7602133750915527;447331956
124;Aero 31-984210BLK 31 Series 13x8 Wheel, Spun 4 on 4-1/4 BP 1 Inch BS;http://static.speedwaymotors.com/RS/SR/Product/31/25831984210BLK_R_1a913062.jpg;VM;0.8037562370300293;0.8693141937255859;1452754532
125;Shaw Floors SFA Timeless Appeal I 15′ Tundra 00708_Q4311;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4311_00708_main.jpg;TM;0.03208928555250168;0.06449258327484131;1351922085
126;Aero 50-924750ORG 50 Series 15x12 Wheel, 5 on 4-3/4 BP, 5 Inch BS;http://static.speedwaymotors.com/RS/SR/Product/95/25850924750ORG_S_1a8d2b93.jpg;TM;0.35471397638320923;0.3809337615966797;2007288094
127;Shaw Floors SFA Tuscan Valley Cashmere 00701_52E29;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00701_52e29_20150128_livingroom_7_square.jpg;TM;0.08309632539749146;0.1335730254650116;292787710
128;Shaw Floors Shaw Design Center Moment Of Truth Acorn 00700_5C789;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5c789_00700_main.jpg;TM;0.02770264819264412;0.05724728852510452;1113926416
129;Renegade RSS Laptop Backpack - View 2;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_NL/v1571262720979/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___2.png?sfrm=png&sw=600;TM;0.01894039288163185;0.06498521566390991;985781054
130;Shaw Floors Nfa/Apg Barracan Classic I True Blue 00423_NA074;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/na074_00423_main.jpg;TM;0.021122362464666367;0.07174468040466309;540073158
131;Shaw Floors Shaw Design Center Different Times III 12 Soft Copper 00600_5C496;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00600_5c496_20130408_livingroom_3_square.jpg;TM;0.0685342401266098;0.1270069032907486;1755834980
132;Shaw Floors All Star Weekend I 15′ Castaway 00400_E0141;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00400_E0141_20130523_BEDROOM_2_SQUARE.jpg;TM;0.06811618059873581;0.10382594168186188;415776254
133;Shaw Floors Couture' Collection Ultimate Expression 15′ Soft Shadow 00105_19829;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/19829_00105_main.jpg;TM;0.028914567083120346;0.07939805090427399;1213501917
134;FUSE Backpack 25 - View 71;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1634357909787/sits/ogio-backpack-2020-fuse-25/ogio-backpack-2020-fuse-25_2___8.png?sfrm=png&sw=600;TM;0.44076085090637207;0.5313990116119385;328282297
135;Shaw Floors Caress By Shaw Cashmere I Lg Bismuth 00124_CC09B;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00124_cc09b_20130408_bedroom_2_square.jpg;TM;0.113320492208004;0.6400839686393738;1906940798
136;FUSE Backpack 25 - View 91;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_NL/v1604118367066/sits/ogio-backpack-2020-fuse-25/ogio-backpack-2020-fuse-25_2___10.png?sfrm=png&sw=600;TM;0.13545656204223633;0.19344906508922577;1740191619
137;Shaw Floors Value Collections Cozy Harbor I Net Waters Edge 00307_5E364;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00307_5e364_20130122_diningroom_1.jpg;VM;0.19765464961528778;0.8169795274734497;63558387
138;Aero 31-904030RED 31 Series 13x10 Wheel, Spun Lite, 4 on 4 BP, 3 BS;http://static.speedwaymotors.com/RS/SR/Product/70/25831904030RED_R_1a912fdd.jpg;VM;0.6912057399749756;0.8373295068740845;698069206
139;Shaw Floors Value Collections That's Right Net Sedona 00708_E0925;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00708_e0925_20150508_stair_runner_square.jpg;VM;0.1117643490433693;0.7597780227661133;267470956
140;Grieve Cream/Navy Area Rug by Bungalow Rose;https://secure.img1-ag.wfcdn.com/im/13414873/resize-h600-w600%5Ecompr-r85/5738/57387164/grieve-cream/navy-area-rug.jpg;TM;0.29937881231307983;0.6430788040161133;893610668
141;Shaw Floors Value Collections Explore With Me Twist Net Wave Pool 00410_E0849;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00410_e0849_20160222_livingroom_3_square.jpg;TM;0.14158764481544495;0.6576420068740845;1104526415
142;Shaw Floors SFA Shingle Creek Iv 15′ Mojave 00301_EA519;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ea519_00301_main.jpg;TM;0.03818229213356972;0.09209530055522919;248121098
143;Shaw Floors Roll Special Xv540 Tropical Wave 00420_XV540;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00420_xv540_20160222_livingroom_2_square.jpg;TM;0.05903101712465286;0.0929877907037735;1342026176
144;Shaw Floors Value Collections Of Course We Can III 12′ Net Shadow 00502_E9441;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00502_e9441_20130408_bedroom_2_square.jpg;VM;0.13608458638191223;0.7611539363861084;1490133659
145;Shaw Floors Value Collections Passageway 1 12 Net Classic Buff 00108_E9152;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9152_00108_main.jpg;TM;0.04010814428329468;0.06678801029920578;1061975681
146;Shaw Floors Caress By Shaw Cashmere Classic Iv Navajo 00703_CCS71;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00703_ccs71_20141218_bedroom_4_square.jpg;VM;0.2111835479736328;0.8112173080444336;1605558551
147;Lilah Gray Area Rug By Andover Mills.;https://secure.img1-ag.wfcdn.com/im/13794351/resize-h600-w600%5Ecompr-r85/5674/56746866/lilah-gray-area-rug.jpg;VM;0.6957615613937378;0.8080991506576538;810053635
148;Tremont Blue/Ivory Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/17411859/resize-h600-w600%5Ecompr-r85/1487/14872522/tremont-blue/ivory-area-rug.jpg;TM;0.12090031057596207;0.2976386845111847;211389887
149;Tab top lined curtains in collection Chenille, fabric: 702-22;https://cdn2.dekoria.com/image/isjpg/schema/43/702-22/0/0/Tab-top-lined-curtains.jpg;TM;;;791454794
150;Shaw Floors Caress By Shaw Cashmere I Lg Heirloom 00122_CC09B;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc09b_00122_main.jpg;TM;0.010614556260406971;0.05768660455942154;1984602748
151;Shaw Floors Shaw Design Center Sweet Valley II 12′ Tuscany 00204_QC422;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc422_00204_main.jpg;TM;0.04359324648976326;0.07985307276248932;1731037571
152;Shaw Floors Shaw Design Center Sweet Valley III 12′ Soft Shadow 00105_QC424;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc424_00105_main.jpg;TM;0.03452780470252037;0.06969163566827774;1748481153
153;Shaw Floors Sandy Hollow Classic III 12′ Cashew 00106_E0552;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0552_00106_main.jpg;TM;0.01429369580000639;0.08155274391174316;773379559
154;Aero 52-984740RED 52 Series 15x8 Wheel, 5 on 4-3/4 BP, 4 Inch BS IMCA;http://static.speedwaymotors.com/RS/SR/Product/32/25852984740RED_S_1a8d0ef3.jpg;TM;0.5653051733970642;0.6350449919700623;479578385
155;Shaw Floors Shaw Design Center Sweet Valley II 15′ Mountain Mist 00103_QC423;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc423_00103_main.jpg;TM;0.013293646275997162;0.04543979465961456;438512809
156;Renegade RSS Laptop Backpack - View 4;https://eu.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1575543415678/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___4.png?sfrm=png;TM;0.02734738029539585;0.04673430323600769;1259854985
157;Shaw Floors Value Collections Cashmere I Lg Net Pebble Path 00722_CC47B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00722_main.jpg;TM;0.02642088569700718;0.057150863111019135;1942644564
158;Shaw Floors Couture' Collection Ultimate Expression 12′ Almond Flake 00200_19698;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/19698_00200_main.jpg;TM;0.007125351577997208;0.045918118208646774;731719432
159;"""Daft Punk, Jay Z Collaborate on """"Computerized""""""";http://cdn.pastemagazine.com/www/articles/dp_l.jpg?635301950646533786;VM;0.8782747983932495;0.8827859163284302;462118410
160;Meditation Floor Pillow;https://images-na.ssl-images-amazon.com/images/I/61UIbzHXBjL.jpg;TM;0.018824994564056396;0.036902837455272675;1742322756
161;Shaw Floors Value Collections Cashmere Iv Lg Net Navajo 00703_CC50B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00703_main.jpg;TM;0.023341471329331398;0.09466047585010529;75460420
162;Netflix Hits 50 Million Subscribers;http://cdn.pastemagazine.com/www/articles/netflix%20leaddd.jpeg?635416137361756932;VM;0.7179439663887024;0.7688599824905396;850267749
163;Shaw Floors SFA Awesome 4 Linen 00104_E0741;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0741_00104_main.jpg;TM;0.018451016396284103;0.09318380802869797;1229082887
164;Shaw Floors SFA Enjoy The Moment I 15′ Butterscotch 00201_0C138;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/0c138_00201_main.jpg;TM;0.04248090833425522;0.07610071450471878;1367601685
165;Foyer painted in BROWN BAG;https://embed.widencdn.net/img/behr/1cuw57wvxt/640x640px/LC280-01-BROWN-BAG-foyer.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.6112197041511536;0.6712566614151001;1818843632
166;Shaw Floors Value Collections Of Course We Can I 15 Net Linen 00100_E9432;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9432_00100_main.jpg;TM;0.035112373530864716;0.08464272320270538;1794648602
167;Shaw Floors Value Collections Sandy Hollow Cl II Net Alpine Fern 00305_5E510;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5e510_00305_main.jpg;TM;0.025699198246002197;0.0547865554690361;1869949192
168;Shaw Floors Caress By Shaw Cashmere Classic I Mesquite 00724_CCS68;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs68_00724_main.jpg;TM;0.037404805421829224;0.08556808531284332;1501508677
169;Shaw Floors Caress By Shaw Cashmere Classic I Rich Henna 00620_CCS68;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs68_00620_main.jpg;TM;0.02563345991075039;0.05636148899793625;586188382
170;Lilah Teal Blue Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/77045496/resize-h600-w600%5Ecompr-r85/4004/40045423/lilah-teal-blue-area-rug.jpg;TM;0.021257309243083;0.05623059347271919;1425323193
171;Pencil pleat curtain in collection Linen, fabric: 392-05;https://cdn2.dekoria.com/image/djpg/18/18_1223.6/400/400/Pencil-pleat-curtain_1223.jpg;TM;0.17908890545368195;0.3396136462688446;226287720
172;Shaw Floors Foundations Elemental Mix II Pixels 00170_E9565;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9565_00170_main.jpg;TM;0.04603695124387741;0.08226040005683899;83962556
173;Shaw Floors Nfa/Apg Detailed Artistry I Snowcap 00179_NA328;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00179_na328_20160222_livingroom_3_square.jpg;VM;0.14097173511981964;0.8055219650268555;832416454
174;Designart Circled Blue Psychedelic Texture Abstract Art On Canvas - 7 Panels;https://s7d9.scene7.com/is/image/JCPenney/DP1101201705024671M;TM;0.41139349341392517;0.5942621231079102;1339010070
175;Shaw Floors SFA My Inspiration I Textured Canvas 00150_EA559;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00150_EA559_20141218_BEDROOM_4_SQUARE.jpg;VM;0.27341777086257935;0.8057994246482849;1297315341
176;Peraza Hand-Tufted White Area Rug by Mercury Row;https://secure.img1-ag.wfcdn.com/im/34338677/resize-h600-w600%5Ecompr-r85/4211/42110697/peraza-hand-tufted-white-area-rug.jpg;TM;-0.021847719326615334;-0.004026998300105333;147486321
177;Shaw Floors Caress By Shaw Cashmere Classic III Rich Henna 00620_CCS70;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00620_ccs70_20130408_livingroom_3_square.jpg;TM;0.04428201913833618;0.10207156836986542;1257692819
178;Shaw Floors SFA Timeless Appeal III 12′ Country Haze 00307_Q4314;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4314_00307_main.jpg;TM;0.012584799900650978;0.02926749177277088;1901110020
179;Pencil pleat curtain in collection Panama Cotton, fabric: 702-31;https://cdn2.dekoria.com/image/djpg/18/18_1592.2/800/0/Pencil-pleat-curtain_1592.jpg;VM;0.43562769889831543;0.8029593229293823;2033465135
180;Duhon Gray/Ivory Area Rug by Mercury Row;https://secure.img1-ag.wfcdn.com/im/74803120/resize-h600-w600%5Ecompr-r85/2624/26246845/duhon-gray/ivory-area-rug.jpg;TM;0.031182363629341125;0.04546757787466049;1212638143
181;Shaw Floors Value Collections Because We Can III 15′ Net Birch Tree 00103_E9317;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00103_e9317_20141231_livingroom_2_square.jpg;TM;0.1293884515762329;0.6411113142967224;1145615913
182;Shaw Floors Value Collections Cashmere Iv Lg Net Jade 00323_CC50B;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00323_main.jpg;TM;0.03108396753668785;0.06327512115240097;1555272066
183;Shaw Floors Shaw Floor Studio Bright Spirit II 15′ Marzipan 00201_Q4651;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4651_00201_main.jpg;TM;0.004638643469661474;0.042432792484760284;456698650
184;Pencil pleat curtains in collection Blackout, fabric: 269-12;https://cdn2.dekoria.com/image/isjpg/schema/13/521/0/0/Pencil-pleat-unlined-curtains.jpg;TM;;;2089418070
185;Shaw Floors Shaw Flooring Gallery Union City II 12′ Golden Echoes 00202_5306G;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00202_5306G_20141218_BEDROOM_1_SQUARE.jpg;TM;0.07997484505176544;0.12278813868761063;696162597
186;Green Fractal Lights In Fog Abstract Wall Art Canvas - 6 Panels;https://s7d9.scene7.com/is/image/JCPenney/DP1108201717204184M?$product_pdp$;TM;0.2744268774986267;0.43891385197639465;1001743134
187;Aero 52-984510BLK 52 Series 15x8 Wheel, 5 on 4-1/2 BP, 1 Inch BS IMCA;https://content.speedwaymotors.com/ProductImages/25852984510BLK_L_382a5004-6ef4-4194-afc7-21659b8a1085.jpg;VM;0.7850995063781738;0.8561453819274902;2142734077
188;3D Black & White Skull King Design Luggage Covers 007;https://cdn.shopify.com/s/files/1/0267/2263/1752/products/front_1_e0e4df23-162f-4554-9b7e-b1e1c80f459d_580x.jpg?v=1591235592;TM;0.06276737153530121;0.159418985247612;117077980
189;Shaw Floors Value Collections Take The Floor Twist II Net Biscotti 00131_5E070;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5e070_00131_main.jpg;TM;0.02510194480419159;0.089732825756073;1142960374
190;Aero 52-984720BLU 52 Series 15x8 Wheel, 5 on 4-3/4 BP, 2 Inch BS IMCA;http://static.speedwaymotors.com/RS/SR/Product/19/25852984720BLU_T_1a8d1093.jpg;VM;0.6623507142066956;0.8614054322242737;198751384
191;Björk Explains Decision To Pull <i>Vulnicura</i> From Spotify;http://cdn.pastemagazine.com/www/articles/bjork_vulnicura_0-2.jpg?635608059156687403;VM;0.809334933757782;0.8225544691085815;1901821208
192;"""Listen to Ricky Gervais Perform """"Slough"""" as David Brent""";http://cdn.pastemagazine.com/www/articles/davidBrentSquare.jpg?635477886929905852;VM;0.9096683263778687;0.9446957111358643;123602697
193;Brickhill Ivory Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/74026626/resize-h600-w600%5Ecompr-r85/2718/27184045/brickhill-ivory-area-rug.jpg;TM;0.06427587568759918;0.12099442631006241;558217048
194;Shaw Floors Caress By Shaw Cashmere Iv Bison 00707_CCS04;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs04_00707_main.jpg;TM;-0.00392268318682909;0.06753335893154144;1186088438
195;Shaw Floors Value Collections What's Up Net Linen 00104_E0926;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0926_00104_main.jpg;TM;0.0285029374063015;0.09521423280239105;1774564417
196;Smithtown Latte Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/58631309/resize-h600-w600%5Ecompr-r85/5676/56764884/smithtown-latte-area-rug.jpg;TM;0.5780280232429504;0.6411482095718384;435825457
197;Anderson Tuftex Natural State 1 Dream Dust 00220_ARK51;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00220_ark51_20141231_livingroom_2_square.jpg;TM;0.0829942375421524;0.1389942765235901;607915617
198;Shaw Floors Caress By Shaw Cashmere I Lg Gentle Doe 00128_CC09B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc09b_00128_main.jpg;TM;0.016884174197912216;0.03800893574953079;1593975636
199;Shaw Floors Caress By Shaw Quiet Comfort Classic III Atlantic 00523_CCB98;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb98_00523_main.jpg;TM;0.020319512113928795;0.0843234434723854;1644401276
200;Shaw Floors Shaw Floor Studio Textured Story 15 Candied Truffle 55750_52B76;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/55750_52b76_20160222_livingroom_3_square.jpg;VM;0.15523257851600647;0.7210835218429565;1503440135
201;Shaw Floors Resilient Residential Stone Works 720c Plus Glacier 00147_525SA;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/525sa_00147_main.jpg;TM;0.016433902084827423;0.09014879167079926;1977320655
202;Set of 6 Brother TZe-231 Black on White P-Touch Label;https://www.inkcloners.com/images/Brother/TZe-231-6.jpg?482;VM;0.9342464208602905;0.9372730255126953;79476945
203;Aero 31-984040GRN 31 Series 13x8 Wheel, Spun, 4 on 4 BP, 4 Inch BS;https://content.speedwaymotors.com/ProductImages/25831984040GRN_L_d89e6fae-6a35-4ca5-9afc-7b36f4d4ab3b.jpg;VM;0.5020159482955933;0.7148081660270691;43467812
204;Shaw Floors Anso Premier Dealer Great Effect I 15′ Almond Flake 00200_Q4328;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4328_00200_main.jpg;TM;0.0059537701308727264;0.05994391068816185;2056934335
205;Shaw Floors Spice It Up Tyler Taupe 00103_E9013;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00103_e9013_20130408_livingroom_2_square.jpg;TM;0.1206694021821022;0.16985085606575012;1319843538
206;Shaw Floors Shaw Flooring Gallery Inspired By II French Linen 00103_5560G;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5560g_00103_main.jpg;TM;0.026964033022522926;0.06690208613872528;1755504569
207;Shaw Floors Caress By Shaw Quiet Comfort Classic III Froth 00520_CCB98;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb98_00520_main.jpg;TM;0.020511740818619728;0.059039533138275146;1645919208
208;Shaw Floors Value Collections All Star Weekend I 12 Net Crumpet 00203_E0792;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00203_e0792_20141218_bedroom_1_square.jpg;TM;0.08055636286735535;0.10804884880781174;1991900587
209;Pencil pleat curtains in collection Jupiter, fabric: 127-00;https://cdn2.dekoria.com/image/djpg/18/18_99.6/0/0/Pencil-pleat-curtains_99.jpg;TM;0.18052425980567932;0.3307957053184509;1743542902
210;Aero 30-904550RED 30 Series 13x10 Inch Wheel, 4 on 4-1/2 BP 5 Inch BS;http://static.speedwaymotors.com/RS/SR/Product/30/25830904550RED_L_1a912b32.jpg;VM;0.6435926556587219;0.8164424300193787;2029335098
211;Shaw Floors Value Collections Solidify III 12 Net Natural Contour 00104_5E340;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5e340_00104_main.jpg;TM;0.038117557764053345;0.10688471794128418;515785842
212;Tab top curtains in collection Avinon, fabric: 131-15;https://cdn2.dekoria.com/image/djpg/19/19_26.2/0/0/Tab-top-curtains_26.jpg;TM;0.2777344584465027;0.4655771255493164;1517343144
213;Shaw Floors Caress By Shaw Quiet Comfort Classic Iv Rich Henna 00620_CCB99;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb99_00620_main.jpg;TM;0.030147302895784378;0.07554425299167633;1914513572
214;Shaw Floors Value Collections Cashmere I Lg Net Barnboard 00525_CC47B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00525_main.jpg;TM;0.01841111108660698;0.05416295677423477;1690386413
215;Shaw Floors Caress By Shaw Cashmere Classic Iv Spruce 00321_CCS71;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs71_00321_main.jpg;TM;0.03113410994410515;0.05623333901166916;1266014606
216;Pencil pleat curtains in collection Jupiter, fabric: 127-50;https://cdn2.dekoria.com/image/isjpg/schema/13/127-50/0/0/Pencil-pleat-unlined-curtains.jpg;TM;;;563559135
217;Shaw Floors Northern Parkway Crystal Clear 00410_52V34;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00410_52v34_20130408_livingroom_3_square.jpg;TM;0.052981339395046234;0.1092798113822937;1001269930
218;Shaw Floors Roll Special Xv863 Bare Mineral 00105_XV863;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/xv863_00105_main.jpg;TM;0.016985971480607986;0.06238491088151932;368766540
219;Shaw Floors Leading Legacy Crystal Gray 00500_E0546;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0546_00500_main.jpg;TM;0.025895049795508385;0.056251026690006256;1930443268
220;Shaw Floors Roll Special Xy176 Sugar Cookie 00101_XY176;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/xy176_00101_main.jpg;TM;0.016287077218294144;0.051759663969278336;542049881
221;FUSE Backpack 25 - View 61;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1597379141507/sits/ogio-backpack-2020-fuse-25/ogio-backpack-2020-fuse-25_2___7.png?sfrm=png&sw=600;TM;0.14329418540000916;0.20819254219532013;247625252
222;Aero 52-984520RED 52 Series 15x8 Wheel, 5 on 4-1/2 BP, 2 Inch BS IMCA;http://static.speedwaymotors.com/RS/SR/Product/14/25852984520RED_L_1a8d1214.jpg;VM;0.6720064878463745;0.8017959594726562;1510145192
